Stock Alt Year Catch ABC OFL SSB TotBiom
projection_data.dat 7 2027 22.3654 18.1568 22.3654 55.9058 281.793
projection_data.dat 7 2028 22.8587 18.5387 22.8587 56.0306 295.337
projection_data.dat 7 2029 25.2848 20.5137 25.2848 58.8276 308.604
projection_data.dat 7 2030 28.2091 22.9115 28.2091 62.5923 318.141
projection_data.dat 7 2031 30.5189 24.8126 30.5189 65.8519 323.999
projection_data.dat 7 2032 31.948 25.9916 31.948 68.0586 326.319
projection_data.dat 7 2033 32.6693 26.5881 32.6693 69.3155 326.744
projection_data.dat 7 2034 32.9422 26.8154 32.9422 69.9027 326.672
projection_data.dat 7 2035 32.9498 26.8237 32.9498 70.058 326.341
projection_data.dat 7 2036 32.8369 26.7323 32.8369 69.9703 326.555
